headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
ABC Evening News for 2018-12-06,ABC,2018-12-06,29 minutes long,Made in America (Christmas: Cookies),1132676,05:56:50 pm — 05:58:50 pm,17:56:50,17:58:50,120,"(Studio: David Muir)  The return of Made in America Christmas featured; scenes shown of the anchor on the streets with people, from a Christmas cookie bakery in Atlanta.  [Bakers Laura & Susan STACKLER&nbsp- talk about their ginger-based cookies.] ",['David Muir']
ABC Evening News for 2018-12-06,ABC,2018-12-06,29 minutes long,Good Night,1132677,05:58:50 pm — 05:58:50 pm,17:58:50,17:58:50,0,,[]
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1132678,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Russian Connection / McCabe / Swalwell Interview / A Discussion,1132679,07:00:20 pm — 07:16:30 pm,19:00:20,19:16:30,970,"(Studio: Anderson Cooper; Washington: Pamela Brown)  A report that acting FBI dir. Andrew McCabe opened an obstruction of justice investigation after the firing of former FBI director James Comey & before the appointment of special counsel former FBI director Robert Mueller & what deputy attorney general Rod Rosenstein said about the probe discussed; scenes shown from the White House of a Hanukkah reception attended by Rosenstein.  

(Studio: Anderson Cooper)  Live discussion held with Representative Eric Swalwell about the story.  [SWALWELL&nbsp- offers views on the obstruction case opened before Mueller was appointed, that Trump has lied about the investigation, the question about who is overseeing the Mueller investigation, on reports that Mueller may be wrapping up, how Trump is driving the length of the investigation, the issue of Bill Barr being named attorney general.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's John Dean, Gloria Borger, Jeffrey Toobin & legal analyst Michael Zeldin about McCabe's opening a case on Trump.  [TOOBIN, BORGER, ZELDIN, DEAN&nbsp- offer views on this indicates the concern about the Trump-Comey bizarre conversations, how this raises questions about what happens to Rosenstein: a potential conflict, the need for considering an investigation that led to Mueller's job, the timing with Comey testifying tomorrow, how this was ""crazy"" with Trump asking Comey for loyalty: this is not normal times, whether the ""process"" was normal or not.]  ","['Anderson Cooper; Washington', 'Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,"Upcoming Items & COMMERCIALS: Lincoln; Humira; ""Green Book""; ""Escape at Dannemora""; Xarelto.",1132680,07:16:30 pm — 07:21:00 pm,19:16:30,19:21:00,270,,[]
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Russian Connection / Mueller Investigation / A Discussion,1132681,07:21:00 pm — 07:26:30 pm,19:21:00,19:26:30,330,"(Studio: Anderson Cooper)  Live discussion continued with CNN's John Dean, Gloria Borger, Jeffrey Toobin & legal analyst Michael Zeldin about a report that acting FBI dir. Andrew McCabe opened an obstruction of justice investigation after the firing of former FBI director James Comey & before the appointment of special counsel former FBI director Robert Mueller introduced.  [TOOBIN, BORGER, DEAN, ZELDIN&nbsp- offer views on what my revealed by the investigations of Paul Manafort, Michael Cohen's cooperation, how Cohen will be unlikely to avoid jail time on the New York charges, why there will be early sentence for cohen & now for national security director Michael Flynn.] ",['Anderson Cooper']
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Upcoming Items & COMMERCIALS: BMW; REMfresh; St. Jude Children's Research Hospital; Prevnar; CNNHeroes; Rolaids; Advil; ZipRecruiter.,1132682,07:26:30 pm — 07:30:00 pm,19:26:30,19:30:00,210,,[]
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Trump / UN Ambassador / Nauert Nomination / A Discussion,1132683,07:30:00 pm — 07:37:00 pm,19:30:00,19:37:00,420,"(Studio: Anderson Cooper)  Live discussion held with CNN's David Gergen, Jen Psaki & Brian Stelter about the expectation that President Trump will choose State Department spokeswoman & former Fox anchor Heather Nauert to succeed US Ambassador to U.N. Nikki Haley.  [GERGEN, PSAKI, STELTER&nbsp- offer views on Nauert's thin resume for the U.N. where active diplomacy is needed, the job role with behind-closed-door diplomacy so Nauert's selection would diminish the job on the world stage, the ""merger"" of Fox & Trump's recruiting via television. what Haley brought to her job at the U.N.: credibility due to her ties to Trump, the issue of Nauert's view of the U.N.]  Other material: [Sept. 25, TRUMP&nbsp- says his administration has accomplished more than any administration in our history.] ",['Anderson Cooper']
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,"Upcoming Items & COMMERCIALS: Ford; ""Berlin Station""; Indeed; Alka-Seltzer; Cologuard; CNNHeroes; Medicare Coverage Helpline; CNN ""The Lead""",1132684,07:37:00 pm — 07:41:00 pm,19:37:00,19:41:00,240,,[]
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Turkey / Khashoggi Murder / Saudi Arabia / Murphy Interview,1132685,07:41:00 pm — 07:48:20 pm,19:41:00,19:48:20,440,"(Studio: Anderson Cooper)  A Keeping Them Honest look at Senate plans to confront the White House over the role of Saudi Arabia in the murder of Saudi journalist Jamal Khashoggi with President Trump not acknowledging any involvement by Saudi Crown Prince Mohammad bin Salman introduced.  [On Tuesday, after briefing from CIA dir. Gina Haspel, Senator Lindsey GRAHAM&nbsp- says there is a ""smoking saw"" that this was organized by people under the command of MBS.]  [Today, GRAHAM&nbsp- says if Saudi Arabia wants arms, don;'t chop somebody up.]  [TRUMP&nbsp- says the CIA has nothing definitive & ""they"" have denied it.]  

(Studio: Anderson Cooper)  Live discussion held with Senator Chris Murphy.  [MURPHY&nbsp- offers views on how what Trump says about the Saudis make no sense: they lied to us about the murder, how the war in Yemen is going badly for Saudi Arabia, so our resolution pulls the US out of Yemen where civilians are being bombed, whether there are the votes to overturn a veto of the Senate resolution, on the expectation Heather Nauert will be appointed as US Ambassaador to the U.N. without much experience.]   ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; ServPro; Ebates/""The Grinch""; Ford; ""Welcome to Marwen""; Bowflex; Verizon; CNN ""A Deadly Haze""; BuyLeesa.",1132686,07:48:20 pm — 07:53:50 pm,19:48:20,19:53:50,330,,[]
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Trump / Stock Market / A Discussion,1132687,07:53:50 pm — 07:59:50 pm,19:53:50,19:59:50,360,"(Studio: Anderson Cooper)  The volatility of the stock market that may be linked to President Trump's tweets & trade fears & the arrest of the CFO of a Chinese tech giant introduced.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Trump biographer Michael D'Antonio & ""Trump: The Art of the Deal"" author Tony Schwartz about Trump.  [SCHWARTZ&nbsp- offers views on Trump's narrow focus.]  [D'ANTONIO&nbsp- offers views on Trump's holds self-interest over American interests, how he equates his experience with the national experience & has trade disputes with non-white countries, how he is always susceptible to flattery while we need leaders with core values.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Facebook,1132688,07:59:50 pm — 08:00:20 pm,19:59:50,20:00:20,30,"(Studio: Anderson Cooper)  The daily ""Full Circle"" newscast on Facebook mentioned. ",['Anderson Cooper']
CNN Evening News for 2018-12-06,CNN,2018-12-06,about 1 hour long,Good Night ,1132689,08:00:20 pm — 08:00:20 pm,20:00:20,20:00:20,0,,[]
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Preview/Introduction	David Muir (New York),1132690,05:30:00 pm — 05:31:40 pm,17:30:00,17:31:40,100,,[]
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,"Russian Connection  / Trump, Cohen, Manafort, Mueller & Tillerson",1132691,05:31:40 pm — 05:38:40 pm,17:31:40,17:38:40,420,"(Studio: David Muir)  report introduced.  

(Washington: Pierre Thomas)  The new court filings by President Trump's former attorney Michael Cohen with the prosecutors recommending substantial prison time because of federal crime motivated by greed examined; New York US attorney about Cohen quoted; details given about Cohen's admissions about paying hush money to two women claiming affairs with Trump with no sentencing recommendation from special counsel former FBI director Robert Mueller, who called Cohen's information credible.  The new court filing on former Trump campaign manager Paul Manafort, whom Mueller says lied, discussed.  

(Studio: David Muir, Dan Abrams)  The two separate cases against Cohen in New York & with Mueller with prison time likely discussed.  

(Studio: David Muir)  Trump tweet about the Cohen case clearing him quoted.  Report introduced.  

(White House: Jonathan Karl)  The Trump tweets against Mueller & former Secretary of State Rex Tillerson's criticism of him examined.  [On CBS on Dec. 6, TILLERSON&nbsp- speaks about Trump: undisciplined, does not like to read, does not like details, that he would violate laws.]  Trump's nomination of William Barr to become attorney general discussed. ","['David Muir', 'Pierre Thomas', 'David Muir, Dan Abrams', 'David Muir', 'Jonathan Karl']"
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,"Economy: Stock Market, Jobs, China Trade",1132692,05:38:40 pm — 05:40:30 pm,17:38:40,17:40:30,110,"(Studio: David Muir)  Report introduced.  

(New York: Rebecca Jarvis)  The drop in the stock market due to fears about an economic slowdown & a tariff fight with China reviewed; Trump tweet on tariffs & a China deal quoted.. [Meridian Equty Partners Jonathan CORPINA- talks about the market.]  The impact of the market on a 401

(k) cited.  The impact of wild market swings on consumer confidence discussed. ","['David Muir', 'Rebecca Jarvis']"
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Winter Weather / Storm System,1132693,05:40:30 pm — 05:41:40 pm,17:40:30,17:41:40,70,(Studio: David Muir; New York: Rob Marciano)  The impact of the storm system across the country with snow in the South discussed; weather maps shown.   ,['David Muir; New York']
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,"Charlottesville, Virginia / Murder Verdict",1132694,05:41:40 pm — 05:42:50 pm,17:41:40,17:42:50,70,"(Studio: David Muir)  Report introduced.  

(New York: Erielle Reshef)  The verdict for James Fields in Charlottesville, Virginia, in the murder of a woman, Heather Heyer, hit by his car at a Unite The Right rally in 2017 reviewed; scenes shown of the car hitting a group of people & of Fields with white supremacist group.   ","['David Muir', 'Erielle Reshef']"
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Mississippi / Escapee Manhunt,1132695,05:42:50 pm — 05:43:10 pm,17:42:50,17:43:10,20,(Studio: David Muir)  The manhunt in Mississippi for escaped prisoner Timothy Mounting reported; scenes shown.   ,['David Muir']
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,California / Mass Shooting,1132696,05:43:10 pm — 05:43:30 pm,17:43:10,17:43:30,20,"(Studio: David Muir)  The word that police Sgt. Ron Healy was shot by friendly fire in the chaos at the mass shooting at the bar in Thousand Oaks, California, reported. ",['David Muir']
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,North Carolina / Election Fraud,1132697,05:43:30 pm — 05:45:40 pm,17:43:30,17:45:40,130,"(Studio: David Muir)  Report introduced.  

(Charlotte, North Carolina: Steve Osunsami)  The firestorm over the election fraud case in North Carolina with McCrae Dowless accused of forging absentee ballots to help Republicans win a Congressional seat in Bladen County with Mark Harris defeating Dan McCready examined.  [To ABC, DOWLESS&nbsp- says ""no comment.""]  [McCREADY&nbsp- speaks about withdrawing his concession.]  [HARRIS &nbsp- denies any wrongdoing.] ","['David Muir', 'Steve Osunsami']"
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,World War II / Pearl Harbor Anniversary,1132698,05:45:40 pm — 05:46:00 pm,17:45:40,17:46:00,20,(Studio: David Muir)  The ceremonies in Hawaii marking the anniversary of the Japanese attack on Pearl Harbor that started World War II for the US shown. ,['David Muir']
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Upcoming Items & COMMERCIALS: Walgreens; Liberty Mutual; Depend; Ring; MiraLAX; Capital One.,1132699,05:46:00 pm — 05:48:40 pm,17:46:00,17:48:40,160,,[]
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Academy Awards / hart,1132700,05:48:40 pm — 05:50:10 pm,17:48:40,17:50:10,90,"(Studio: David Muir)  Report introduced.  

(Studio: Linsey Davis)  The decision by comedian Kevin Hart to back out of hosting the Academy Awards after he was asked to apologize for homophobic comments examined; Hart tweet & Instagram commentaries quoted.  His apology to the LGBTQ community noted. ","['David Muir', 'Linsey Davis']"
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Upcoming Items & COMMERCIALS: esurance; Theraworx; trulicity; Intuit QuickBooks; Dr. Scholl's.,1132701,05:50:10 pm — 05:53:00 pm,17:50:10,17:53:00,170,,[]
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Index of Other News,1132702,05:53:00 pm — 05:54:20 pm,17:53:00,17:54:20,80,"(Studio: David Muir)  A brief look at news stories with video often shown: the mystery over a missing armored truck driver, Mark Espinosa; a child porch pirate on Hartford County, Maryland; the blood pressure drugs {Valsartan} recall; the sound of wind on Mars from NASA's Insight lander. ",['David Muir']
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Upcoming Items & COMMERCIALS: Alka-Seltzer; TGI Fridays; Prevagen; Farmers; Hobby Lobby; Xeljanz; Medicare.gov; Prilosec; News 2.,1132703,05:54:20 pm — 05:57:40 pm,17:54:20,17:57:40,200,,[]
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Person of the Week (Secret Service),1132704,05:57:40 pm — 05:59:00 pm,17:57:40,17:59:00,80,"(Studio: David Muir)  The Secret Service group that protected President George H.W. Bush profiled; photos & the Bushes graves shown; Secret Service left message about ""Timbberwolf"" quoted. ",['David Muir']
ABC Evening News for 2018-12-07,ABC,2018-12-07,29 minutes long,Good Night,1132705,05:59:00 pm — 05:59:00 pm,17:59:00,17:59:00,0,,[]
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1132706,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,"Russian Connection / Trump, Cohen, Manafort / A Discussion (Part I)",1132707,07:00:20 pm — 07:26:10 pm,19:00:20,19:26:10,1550,"(Studio: Anderson Cooper)  Two sentencing memos about President Trump's former attorney & fixer Michael Cohen, the allegations from special counsel former FBI director Robert Mueller that former Trump campaign manager Paul Manafort lied introduced.  

(Studio: Anderson Cooper; Washington: Shimon Prokupecz)  The significance of the New York court filing against Cohen making his payments to two women at the request of Trump with Mueller commenting on information from Cohen about the Russia investigation of four specific topics discussed; documents quoted.  

(Studio: Anderson Cooper; Washington: Pamela Brown)  The filing from Mueller about the lies from Manafort about contacts with the Trump administration even after his indictment with the evidence corroborating his contacts with the White House cited discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's ""New York Times"" reporter Maggie Haberman, Preet Bharara, Jeffrey Toobin & Jennifer Rodgers about Trump, Cohen & Manafort.  [BHARARA, TOOBIN, RODGERS, HABERMAN&nbsp- offer views on Cohen & his crimes & cooperation with Mueller & New York state, how the state is close to stating Trump has created a felony for directing Cohen, the likely evidence linking Trump to payoffs to Stormy Daniels & Karen McDougal, whether Trump can be indicted or impeached, how this could damage Trump politically if not legally, how there is so much in the documents about dealings with Russia by Cohen with Trump's assistance, the meaning of ""synergy"" in the documents {cited on screen}, how the Democrats will likely bring impeachments issues, the questions about who Manafort talked to within the administration, how Manafort could get a pardon &/or a long sentence for lying after he signed a cooperation agreement, how Cohen has lied repeatedly, how a lot of people chosen by Trump will have a felony conviction, the idea of a ""Process crime.""] ","['Anderson Cooper', 'Anderson Cooper; Washington', 'Anderson Cooper; Washington', 'Anderson Cooper']"
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,"Upcoming Items & COMMERCIALS: Golden Corral; Prevnar; Advil; ""The Favourite""; Chevy; ""Berlin Station""; Verizon; St. Jude Children's Hospital; sodastream.",1132708,07:26:10 pm — 07:29:30 pm,19:26:10,19:29:30,200,,[]
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,"Russian Connection / Trump, Cohen, Manafort / A Discussion (Part II)",1132709,07:29:30 pm — 07:39:10 pm,19:29:30,19:39:10,580,"(Studio: Anderson Cooper; White House: Jim Acosta)  The tweet from President Trump in response to the court filing against former Trump attorney/fixer Michael Cohen that ""clears the President"" & statements from White House press secretary Sarah Huckabee Sanders about the Paul Manafort & Cohen cases quoted & discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's ""New York Times"" reporter Maggie Haberman, Preet Bharara, Jeffrey Toobin & Jennifer Rodgers about Trump, Cohen & Manafort.  [HABERMAN, TOOBIN, BHARARA, RODGERS&nbsp- offer views on the issue of who Manafort contacted in the administration this year, how Trump has not ruled out a pardon for Manafort, what Cohen has said about the president, the power of a presidential pardon & how it can be applied.] ","['Anderson Cooper; White House', 'Anderson Cooper']"
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,"Upcoming Items & COMMERCIALS: Alka-Seltzer; Taltz; ""Mary Queen of Scots; Mazda; CNN ""Love, Gilda""; Bounty; ZipRecruiter; CNNHeroes.",1132710,07:39:10 pm — 07:42:40 pm,19:39:10,19:42:40,210,,[]
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,"Russian Connection / Trump, Cohen, Manafort / Himes Interview",1132711,07:42:40 pm — 07:53:20 pm,19:42:40,19:53:20,640,"(Studio: Anderson Cooper)  Live discussion held with Representative Jim Himes about President Trump, Michael Cohen & Paul Manafort.  [HIMES&nbsp- offers views on stunning assertion by New York prosecutors that Cohen broke the law & indirectly accused Trump with a crime & what Congress will do after special counsel former FBI director Robert Mueller's filing about Cohen, who has offered significance evidence to the special counsel, how the facts show that everyone around the president is lying about contacts with the Russians, as with Manafort, who had contact with Russians as did Cohen, the meaning of ""synergy,"" where the investigation goes from here for Republicans.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's David Gergen & David Axelrod about today's disclosures; photos shown of the five men convicted or pleading guilty.  [From Chicago, AXELROD&nbsp- offers views on how this was a bad day for the president & for the country as pieces are being filled in on the Russian contacts with everyone lying & committing crimes, the theme of the president that the ends justifies the means.]  [GERGEN&nbsp- offers views on this morass of documents with three tracks going on: the Russians, the Moscow Trump project & the payments to two women with no filing yet indicating collusion, a new merry-go-round at the White House while the stock market drops.]    

(Studio: Anderson Cooper)  What former Secretary of State Rex Tillerson said about Trump noted.  

(Studio: Anderson Cooper)  The guest on tomorrow's ""The Axe Files"" noted. ","['Anderson Cooper', 'Anderson Cooper', 'the Russians, the Moscow Trump project & the payments to two women with no filing yet indicating collusion, a new merry-go-round at the White House while the stock market drops.]    \n\n(Studio', 'Anderson Cooper']"
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; CNNHeroes; Men's Wearhouse; Shriners Hospitals; CNN ""Love, Gilda""; ClearChoice.",1132712,07:53:20 pm — 07:59:00 pm,19:53:20,19:59:00,340,,[]
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,Trump & Tillerson,1132713,07:59:00 pm — 08:00:20 pm,19:59:00,20:00:20,80,"(Studio: Anderson Cooper)  What former Secretary of State Rex Tillerson said about Trump reported.  [On CBS on Dec. 6, TILLERSON&nbsp- speaks about Trump: undisciplined, does not like to read, does not like details.]  Trump's tweet criticizing Tillerson as dumb as a rock quoted. ",['Anderson Cooper']
CNN Evening News for 2018-12-07,CNN,2018-12-07,about 1 hour long,Good Night,1132714,08:00:20 pm — 08:00:20 pm,20:00:20,20:00:20,0,,[]
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Preview/Introduction	Tom Llamas (New York),1132755,05:30:00 pm — 05:31:20 pm,17:30:00,17:31:20,80,,[]
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Winter Weather / Storm System,1132756,05:31:20 pm — 05:34:00 pm,17:31:20,17:34:00,160,"(Studio: Tom Llamas)  Report introduced.  

(Charlotte, North Carolina: Rob Marciano)  A massive storm system moving across the South bringing a state of emergency featured; scenes shown of snow in Texas, rain in Houston, water rescues, rock salt for the roads.  The storm forecast discussed; weather maps shown. ","['Tom Llamas', 'Rob Marciano']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Trump / White House Shake-up,1132757,05:34:00 pm — 05:36:30 pm,17:34:00,17:36:30,150,"(Studio: Tom Llamas)  Report introduced.  

(Washington: David Wright)  The announcement from President Trump's White House of a shake-up with White House chief of staff Gen. John Kelly leaving by the end of the year featured; details given of Kelly's mixed results: the firing of Omarosa Manigault with audio played, clashes with others.  [TRUMP&nbsp- says Kelly will be leaving.]  [On Fox, Nov. 18, TRUMP&nbsp- says we get along well, but....]  [March 1, KELLY&nbsp- jokes about the job.]  The likely appointment of Nick Ayres to succeed Kelly discussed. ","['Tom Llamas', 'David Wright']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,"Russian Connection / Trump,. Cohen & Mueller",1132758,05:36:30 pm — 05:39:00 pm,17:36:30,17:39:00,150,"(Studio: Tom Llamas)  Report introduced.  

(Washington: Lana Zak)  The fallout for President Trump from special counsel former FBI director Robert Mueller's filing in the Russia investigation & with the New York state filing that hush money paid by Trump attorney Michael Cohen was linked to Trump reviewed; details given from what Cohen is saying about a Russian meeting & how former campaign chairman Paul Manafort lied about his contacts with Russians.  [TRUMP&nbsp- affirms there is no collusion; criticizes Cohen for trying to lessen his prison sentence; denies wanting help from Russia.]  A tweet from Trump attorney former New York City Mayor Rudolph Giuliani quoted.  

(Studio: Tom Llamas)  Further coverage of the Russia investigation on ""This Week"" noted. ","['Tom Llamas', 'Lana Zak', 'Tom Llamas']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Military / Joint Chiefs,1132759,05:39:00 pm — 05:39:30 pm,17:39:00,17:39:30,30,(Studio: Tom Llamas)  The appointment by President Trump of Gen. Mark Milley to head the Joint Chiefs of Staff reported. ,['Tom Llamas']
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,France / Paris Protests,1132760,05:39:30 pm — 05:41:40 pm,17:39:30,17:41:40,130,"(Studio: Tom Llamas)  Report introduced.  

(Paris: James Longman)  The lockdown of Paris, France, due to anti-government protests featured; scenes shown from Paris of the unrest between police & demonstrators for the fourth weekend with tear gas used.  The unrest after the hike in fuel taxes discussed. ","['Tom Llamas', 'James Longman']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Italy / Nightclub Stampede,1132761,05:41:40 pm — 05:42:50 pm,17:41:40,17:42:50,70,"(Studio: Tom Llamas)  Report introduced.  

(London: Julia MacFarlane)  The deadly stampede in a nightclub in central Italy featured; scenes shown from outside the nightclub where six people were killed. ","['Tom Llamas', 'Julia MacFarlane']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,North Carolina / Kidnapping Murder,1132762,05:42:50 pm — 05:44:10 pm,17:42:50,17:44:10,80,"(Studio: Tom Llamas)  Report introduced.  

(New York: Zachary Kiesch)  An arrest of a suspect, Michael McLellan, in the North Carolina kidnapping & murder of teen Hania Aguilar updated; scenes shown of the funeral, the truck used in the kidnapping. ","['Tom Llamas', 'Zachary Kiesch']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Upcoming Items & COMMERCIALS: Verzenio; Fidelity Investments; Alka-Seltzer.,1132763,05:44:10 pm — 05:47:00 pm,17:44:10,17:47:00,170,,[]
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,California / School Teacher Cruelty,1132764,05:47:00 pm — 05:48:30 pm,17:47:00,17:48:30,90,"(Studio: Tom Llamas)  Report introduced.  

(Los Angeles: Clayton Sandell)  The cruelty charges against a California school teacher, Margaret Gieszinger, featured; classroom scenes shown of her cutting a student's hair while singing the national anthem.  A statement from Tulane County supt. of schools Jim Vidak about the teacher quoted.  [Student's attorney Mark VOGT- comments on the case.] ","['Tom Llamas', 'Clayton Sandell']"
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,"Upcoming Items & COMMERCIALS: Prevnar; Intuit QuickBooks; Neulasta; Capital One; Shark Tank; ""CMA Country Christmas""",1132765,05:48:30 pm — 05:51:30 pm,17:48:30,17:51:30,180,,[]
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Index of Other News,1132766,05:51:30 pm — 05:52:50 pm,17:51:30,17:52:50,80,(Studio: Tom Llamas)  A brief look at news stories with video often shown: the manhunt in Mississippi for an escaped prisoner; a high-speed chase in Oklahoma; two thieves stealing a Salvation Army donation kettle & the Florida reunion for a military dad with his son. ,['Tom Llamas']
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,"Upcoming Items & COMMERCIALS: AWS; Alka-Seltzer; Progressive; Humira; Capital One; ancestry.com; ""CMA Country Christmas""; 'World News Tonight""",1132767,05:52:50 pm — 05:56:50 pm,17:52:50,17:56:50,240,,[]
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,"America Strong (""Pancho Claus"")",1132768,05:56:50 pm — 05:58:40 pm,17:56:50,17:58:40,110,"(Studio: Tom Llamas)  The legendary ""Pancho Claus"" Richard Reyes featured; scenes shown from Houston on Pancho with the kids he helps at Christmas.  [REYES&nbsp- says the kids told him sad stories; makes public appeal for help.] ",['Tom Llamas']
ABC Evening News for 2018-12-08,ABC,2018-12-08,29 minutes long,Good Night,1132769,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
CBS Evening News for 2018-12-08,CBS,2018-12-08,14 minutes long,Preview/Introduction	Reena Ninan (New York),1132715,05:44:50 pm — 05:45:50 pm,17:44:50,17:45:50,60,,[]
CBS Evening News for 2018-12-08,CBS,2018-12-08,14 minutes long,"Trump / White House Shake-up / Kelly, Milley",1132716,05:45:50 pm — 05:48:40 pm,17:45:50,17:48:40,170,"(Studio: Reena Ninan)  Report introduced.  

(White House: Nikole Killion)  The announcement from President Trump's White House of a shake-up with White House chief of staff Gen. John Kelly leaving by the end of the year featured; details given of Kelly;s likely replacement Nick Ayres, Kelly's tumultuous tenure, reports Trump directed Michael Cohen to pay hush money to two women & that Paul Manafort lied  [TRUMP&nbsp- says Kelly will be leaving; comments on ""the Mueller situation"": there was no collusion.]  Trump's announcement that Gen. Mark Milley will chair the Joint Chiefs of Staff reported; scenes shown of Trump at the Army=Navy game with Milley. ","['Reena Ninan', 'Nikole Killion']"
CBS Evening News for 2018-12-08,CBS,2018-12-08,14 minutes long,Winter Weather / Storm,1132717,05:48:40 pm — 05:51:50 pm,17:48:40,17:51:50,190,"(Studio: Reena Ninan)  Report introduced.  

(Houston: Janet Shamlian)  The snow & rain storm in the South reviewed; scenes shown of snow, rain in Houston, driver rescues.  [TEXAN&nbsp- cites preparations.]  Weather maps shown.  [North Carolina Governor Roy COOPER- warns of weather caution.]  [Store GUY&nbsp- expects a run on shovels.]  

(Studio: Reena Ninan)  Report introduced.  

(Studio: Lisa Meadows)  The storm forecast for the weekend from Texas to the Carolinas with high levels of rain & snow presented; weather maps shown. ","['Reena Ninan', 'Janet Shamlian', 'Reena Ninan', 'Lisa Meadows']"
CBS Evening News for 2018-12-08,CBS,2018-12-08,14 minutes long,France / Paris Protests,1132718,05:51:50 pm — 05:53:50 pm,17:51:50,17:53:50,120,"(Studio: Reena Ninan)  Report introduced.  

(Paris: Charlie D'Agata)  The lockdown of Paris, France, due to anti-government yellow vest protests featured; scenes shown from Paris of the unrest between police & demonstrators for the fourth weekend with tear gas, damages & looting; details given about calls for the resignation of President Emmanuel Macron with two protesters translated. ","['Reena Ninan', ""Charlie D'Agata""]"
