headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
ABC Evening News for 2018-09-20,ABC,2018-09-20,29 minutes long,Upcoming Items & COMMERCIALS: Prudential; Centrum; Dr. Scholl's; 45Committee; Anoro; ADT.,1130275,05:48:20 pm — 05:51:30 pm,17:48:20,17:51:30,190,,[]
ABC Evening News for 2018-09-20,ABC,2018-09-20,29 minutes long,Index of Other News,1130276,05:51:30 pm — 05:52:40 pm,17:51:30,17:52:40,70,"(Studio: David Muir)  A brief look at news stories with video often shown: the manhunt for a shooter outside a Los Angeles high school; a cabin pressure scare on a plane in India; the identification of the remains of two American soldiers {M/Sgt. Charles McDaniel & Pfc. William Jones], whose bodies were returned by North Korea. ",['David Muir']
ABC Evening News for 2018-09-20,ABC,2018-09-20,29 minutes long,"Upcoming Items & COMMERCIALS: Ford; Ensure; Liberty Mutual; Amazon; ""Fahrenheit 11/9""; 1-800-quit-now; MegaRed; Fidelity Investments; News 2.",1130277,05:52:40 pm — 05:56:10 pm,17:52:40,17:56:10,210,,[]
ABC Evening News for 2018-09-20,ABC,2018-09-20,29 minutes long,America Strong (Family Reunion),1130278,05:56:10 pm — 05:58:50 pm,17:56:10,17:58:50,160,"(Studio: David Muir)  The reunion via DNA testing of Justin Kragt & Renee Alanko, both orphans from Seoul, South Korea, & raised in the American West, featured; family photos & their first meeting in the Salem airport shown.  [Justin's mother Sue MAGUIRE, Renee, Justin&nbsp- comment on the reunion.] ",['David Muir']
ABC Evening News for 2018-09-20,ABC,2018-09-20,29 minutes long,Good Night,1130279,05:58:50 pm — 05:58:50 pm,17:58:50,17:58:50,0,,[]
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1130280,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Supreme Court / Kavanaugh Nomination / Ford Testimony / Norton Interview / A Discussion,1130281,07:00:20 pm — 07:16:20 pm,19:00:20,19:16:20,960,"(Studio: Anderson Cooper)  The cancellation of the planned CNN interview with a lawyer for Christine Blasey Ford because it could harm the process for a hearing on her allegations against Supreme Court nominee Brett Kavanaugh noted.  

(Studio: Anderson Cooper; White House: Jim Acosta)  The call about the stipulations for Ford's testimony before the Senate Judiciary Committee with her not wanting to testify on Monday, her concerns about safety, the conversations about having a female attorney represent the all-male Senate Republicans, the view of President Trump on the Kavanaugh matter discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Representative Eleanor Holmes Norton about the terms for Ford to testify.  [NORTON&nbsp- offers views on an investigation before the hearings, the issue of which day to hold the hearing next week, whether Ford's therapist will testify, what Ford has done to bolster her credibility, the idea of an outside female counsel: to find out what happened, the need to interview Mark Judge & investigate witnesses, what she would tell Ford to.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's David Gergen, Gloria Borger & former judge Harvard's Nancy Gertner about the negotiations with Ford.  [GERTNER, BORGER, GERGEN&nbsp- offer views on how this sounds like an appeasement to the MeToo movement, how it is all political with all white men questioning Ford, a female, the need to resolve a process, the chances she will testify later in the week with no indication of an investigation before the hearings, how an outside counsel would not be non-partisan, the disproportion of power between Kavanaugh & Ford: unequal at the start with no other evidence other than their words.] ","['Anderson Cooper', 'Anderson Cooper; White House', 'Anderson Cooper', 'to find out what happened, the need to interview Mark Judge & investigate witnesses, what she would tell Ford to.]  \n\n(Studio']"
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Upcoming Items & COMMERCIALS: ancestry.com; Verizon; Banquet; Expedia; Progressive; Humira; Land Rover; Grubhub; Kenmore/Sears.,1130282,07:16:20 pm — 07:20:40 pm,19:16:20,19:20:40,260,,[]
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Supreme Court / Kavanaugh Nomination / Ford Testimony / Norton Interview / A Discussion,1130283,07:20:40 pm — 07:28:00 pm,19:20:40,19:28:00,440,"(Studio: Anderson Cooper)  Live discussion continued with CNN's David Gergen, Gloria Borger & former judge Harvard's Nancy Gertner about the changing parameters for the Christine Blasey Ford's testimony against Supreme Court nominee Brett Kavanaugh.  [BORGER, GERTNER, GERGEN&nbsp- offer views on how Ford wants to be questioned by the senators, not a Republican attorney & other conditions, the rationale behind her decision in what will be a partisan event, how this will be seen as a trial, how this thing will have to be choreographed, Thursday as an option date, which would give time for a background investigation with talks with witnesses.] ",['Anderson Cooper']
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,"Upcoming Items & COMMERCIALS: Men's Wearhouse; Jaguar; Judicial Crisis Network; GoBoldly; TD Ameritrade; CNN ""Storm of Controversy""; ""I Feel Bad""; ""Murphy Brown""; CNN Lisa Ling.",1130284,07:28:00 pm — 07:31:40 pm,19:28:00,19:31:40,220,,[]
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Trump & Cohen / Russian Connection / Haberman Interview / A Discussion,1130285,07:31:40 pm — 07:39:50 pm,19:31:40,19:39:50,490,"(Studio: Anderson Cooper)  ABC News & ""New York Times"" reports that Trump fixer Michael Cohen sat down with special counsel former FBI director Robert Mueller for hours of interviews introduced.  [By phone, ""New York Times"" reporter Maggie HABERMAN&nbsp- offers views on the wide-ranging questioning of Cohen with the issue being does Mueller find it valuable, how this is not a shock to President Trump, Trump's treatment of Cohen with his one-way loyalty.]  

(Studio: Anderson Cooper, Preet Bharara)  The three areas of infirmation from Cohen about Trump, how Mueller has gotten everybody, the pardon issue, how questions are asked to cover the bases with the witness discussed. ","['Anderson Cooper', 'Anderson Cooper, Preet Bharara']"
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,"Upcoming Items & COMMERCIALS: Geico; Hainan Airlines; American Express; Kenmore/Sears; Salonpas; Lexus; Voya; CNN Anthony Bourdain; nerdwallet.com; Turo; Thumbtack; CNN ""The Lead""",1130286,07:39:50 pm — 07:44:00 pm,19:39:50,19:44:00,250,,[]
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Supreme Court / Kavanaugh Nomination / Ford Testimony / Republican Women / A Discussion,1130287,07:44:00 pm — 07:52:10 pm,19:44:00,19:52:10,490,"(Studio: Anderson Cooper)  The conditions Christine Blasey Ford wants before testifying before the Senate about being sexually assaulted by Supreme Court nominee Brett Kavanaugh reviewed.  

(Studio: Anderson Cooper)  Report introduced.  

(Florida: Randi Kaye)  The view of a group on Republican women in Florida about the Ford-Kavanaugh story featured; scenes shown of five women.  [Republican voters Lourdes CASTILLO de la PENA, Irina VILLARINO, Gina SOSA, Angie VASQUEZ, WOMAN&nbsp- offer views on Ford's believability, ask why she did not come out sooner, why they have no sympathy for Ford, back him for the Supreme Court.]    

(Studio: Anderson Cooper)  Live discussion held with CNN's Kirsten Powers & Judicial Crisis Network's Carrie Severino about Kavanaugh & Ford.  [POWERS&nbsp- offers views on generalizing about the behavior of teenage Boys, how Ford's behavior is standard for someone abused.]  [SEVERINO&nbsp- offers views on how the evidence does not involve Brett Kavanaugh, that Ford does not want to be questioned by outside counsel, how Senator Chuck Grassley has tried to accommodate her.] ","['Anderson Cooper', 'Anderson Cooper', 'Randi Kaye', 'Anderson Cooper']"
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Puerto Rico / Hurricane Maria ,1130288,07:52:10 pm — 07:52:50 pm,19:52:10,19:52:50,40,"(Studio: Anderson Cooper)  The CNN special of Hurricane Maria in Puerto Rico previewed; scenes shown from ""Storm of Controversy."" ",['Anderson Cooper']
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,COMMERCIALS: Verizon; Acura; Banquet; Flonase; Centrum; Stein Mart; Wells Fargo; CNN Lisa Ling; BuyLeesa.,1130289,07:52:50 pm — 07:57:00 pm,19:52:50,19:57:00,250,,[]
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,"""This Is Life""",1130290,07:57:00 pm — 08:00:00 pm,19:57:00,20:00:00,180,"(Studio: Anderson Cooper, Lisa Ling)  The premiere of ""This Is Life"" with Lisa Ling about the MS-13 gang with traumatized teens coming to our borders due to conditions at home & other subjects in the series, including ""gender fluidity,"" discussed. ","['Anderson Cooper, Lisa Ling']"
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Facebook,1130291,08:00:00 pm — 08:00:20 pm,20:00:00,20:00:20,20,"(Studio: Anderson Cooper)  The daily ""Full Circle"" newscast on Facebook mentioned. ",['Anderson Cooper']
CNN Evening News for 2018-09-20,CNN,2018-09-20,about 1 hour long,Good Night,1130292,08:00:20 pm — 08:00:20 pm,20:00:20,20:00:20,0,,[]
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Preview/Introduction	David Muir (New York),1130293,05:30:00 pm — 05:31:30 pm,17:30:00,17:31:30,90,,[]
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,"Trump & Rosenstein / ""New York Times"" Story",1130294,05:31:30 pm — 05:35:40 pm,17:31:30,17:35:40,250,"(Studio: David Muir)  Report introduced.  

(Washington: Pierre Thomas)  A ""New York Times"" report that deputy attorney general Rod Rosenstein suggested recording  President Trump & using the 25th Amendment against him after the firing of FBI director James Comey in May of 2017 examined; details given about acting FBI dir. Andrew McCabe's memos; about Rosenstein's response to the newspaper story.  [May 2017, White House press secretary Sarah Huckabee SANDERS&nbsp- says everyone says Rosenstein in the gold standard.]  [On NBC, May 17, TRUMP&nbsp- explains this Russia thing is a made-up story.]  Trump's attacks on Rosenstein recalled; tweet quoted.  [April 13, SANDERS&nbsp- comments on Rosenstein.]  [May 1, ROSENSTEIN&nbsp- says the Justice Department will not be extorted.]  The pushback from the Justice Department about the story that Rosenstein considered recording the president discussed. ","['David Muir', 'Pierre Thomas']"
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Supreme Court / Kavanaugh Nomination / Ford Testimony  / Trump,1130295,05:35:40 pm — 05:38:40 pm,17:35:40,17:38:40,180,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The attack from President Trump on Christine Blasey Ford, who accuses Supreme Court nominee Brett Kavanaugh of sexual assault, after days of restraint featured.  [On Fox, TRUMP&nbsp- calls it very, very sad.]  Trump tweet critical of Ford back then quoted.  The response from women via WhyIDidntReport noted.  [Senator Susan COLLINS&nbsp- says she was appalled by the tweet: wrong.]  What Ford told the ""Washington Post"" about her story as to why she did not report the attack quoted.  [Ford sister-in-law Deborah Ford PETERS- says he needs to be held responsible.]  The ongoing negotiations about her testimony updated.  [Senator Mitch McCONNELL&nbsp- says soon Kavanaugh will be on the Supreme Court.]  The new deadline set by the committee for Ford to replay about testifying on Wednesday & what the Democrats want about the facts discussed. ","['David Muir', 'Cecilia Vega']"
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,"Orlando, Florida / Airport Security",1130296,05:38:40 pm — 05:41:10 pm,17:38:40,17:41:10,150,"(Studio: David Muir)  Report introduced.  

(Miami airport: Victor Oqueno)  The background to the breach of security at the airport in Orlando with a student pilot. Nishal Sankat boarding a passenger Airbus Jet examined; scenes shown of Sankat in court & of the airport.  [FBI agent David HACKER- says he wanted to hurt himself.]  [Maintenance worker Shayne GRAVES- describes what happened at the plane.] ","['David Muir', 'Victor Oqueno']"
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Severe Weather ,1130297,05:41:10 pm — 05:42:20 pm,17:41:10,17:42:20,70,"(Studio: David Muir; New York: Rob Marciano)  The severe storms in the Midwest, flooding in the Carolinas, tornadoes in the Midwest & tropical waves in the Atlantic discussed; tornado damage & weather maps shown.   ",['David Muir; New York']
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Michigan / Home Explosion,1130298,05:42:20 pm — 05:42:40 pm,17:42:20,17:42:40,20,(Studio: David Muir)  The explosion of a house near Detroit due to natural gas shown. ,['David Muir']
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Massachusetts  / Gas Explosions,1130299,05:42:40 pm — 05:44:10 pm,17:42:40,17:44:10,90,"(Studio: David Muir)  Report introduced.  

(New York: Erirlle Reshef)  The 911 calls during the house explosions in Massachusetts from natural gas updated; scenes shown of the house fires with calls played; details given about the NTSB investigation.  [WOMAN&nbsp- expresses fear about the gas.] ","['David Muir', 'Erirlle Reshef']"
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,California / Serial Rape,1130300,05:44:10 pm — 05:45:40 pm,17:44:10,17:45:40,90,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Kayna Whitworth)  The investigation of serial rape charges against surgeon Dr. Grant Robicheaux & his girlfriend, Cerrisa Riley, updated; scenes shown from a TV reality show; details given about the charges, potential victims & the couple's denials.  [Victim Lauren HAYDEN&nbsp- describes what happened with Robicheaux in a pool.]  [WOMAN&nbsp- says they should have been arrested if there was evidence.]  ","['David Muir', 'Kayna Whitworth']"
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Upcoming Items & COMMERCIALS: GoBoldly; Liberty Mutual; trivago; ADT; Prevagen; Aleve.,1130301,05:45:40 pm — 05:48:10 pm,17:45:40,17:48:10,150,,[]
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Tennessee / Kidnapping Nightmare / Thomas Story,1130302,05:48:10 pm — 05:50:00 pm,17:48:10,17:50:00,110,"(Studio: David Muir)  Report introduced.  

(Studio: Eva Pilgrim)  The detailed story of Elizabeth Thomas of Tennessee, who was kidnapped by her teacher Tad Cummins, presented; scenes & photos shown; details given about the charges against Cummins.  [THOMAS&nbsp- talks about her feelings, what her teacher said to her, how she was trapped by him while on the run.]  

(Studio: David Muir)  Further coverage of the story of ""20/20""noted. ","['David Muir', 'Eva Pilgrim', 'David Muir']"
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Upcoming Items & COMMERCIALS: American Cruise Lines; Principal; Xarelto; AARP/UHC; MegaRed.,1130303,05:50:00 pm — 05:53:10 pm,17:50:00,17:53:10,190,,[]
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Index of Other News,1130304,05:53:10 pm — 05:53:50 pm,17:53:10,17:53:50,40,(Studio: David Muir)  A brief look at news stories with video often shown: the stabbing spree in New York City targeting immigrant babies; the review of police cases in Florida after drugs were planted on suspects by deputy Zachary Webster; the aborted landing of an Air France jet in Britain. ,['David Muir']
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Upcoming Items & COMMERCIALS: WeatherTech; Verzenio; Fidelity Investments; Lyrica; News 2.,1130305,05:53:50 pm — 05:57:10 pm,17:53:50,17:57:10,200,,[]
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Person of the Week (Adonis Watt),1130306,05:57:10 pm — 05:58:50 pm,17:57:10,17:58:50,100,(Studio: David Muir)  Blind Brophy Prep high school football star Adonis Watt profiled; Phoenix game footage shown.  [WATT&nbsp- talks about his touchdowns.]  [Mother Veronica WATT&nbsp- talks about her son.]   ,['David Muir']
ABC Evening News for 2018-09-21,ABC,2018-09-21,29 minutes long,Good Night ,1130307,05:58:50 pm — 05:58:50 pm,17:58:50,17:58:50,0,,[]
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1130457,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,"Trump & Rosenstein / ""New York Times"" Story / Goldman, Schiff Interviews / A Discussion (Part I)",1130458,07:00:20 pm — 07:15:10 pm,19:00:20,19:15:10,890,"(Studio: Anderson Cooper) A ""New York Times"" report that deputy attorney general Rod Rosenstein suggested recording  President Trump & using the 25th Amendment against him after the firing of FBI director James Comey in May of 2017 examined; details given about acting FBI dir. Andrew McCabe's memos.  [In live phone interview, ""New York Times"" reporter Adam GOLDMAN&nbsp- offers views on working on this story for months after the firing of Comey. McCabe's memo abbot the two issues raised by Rosenstein about wearing a wire & talking about the 25th Amendment, how people did not want to talk about the seriousness of the issues.]  Rosenstein's criticism of the facts of the ""New York Times"" story quoted.    

(Studio: Anderson Cooper)  The reaction of Representative Adam Schiff to the story introduced.  [In earlier interview, SCHIFF&nbsp- offers views on about how many wondered about the need to invoke the 25th Amendment, Democrats call for the release of transcripts from the Russian investigation followed by President Trump calling for the release of other classified documents, what might happen if Rosenstein were fired.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Gloria Borger, David Gergen, Carl Bernstein & John Dean about the Rosenstein story.  [BORGER, GERGEN, BERNSTEIN&nbsp- offer views on Rosenstein's job security, how Trump attorneys don't want a constitutional crisis, whether Trump will believe the NYT story, how the big story is about taping the president to capture the White House disarray, how we are in a constitutional crisis wherein the Congress is dysfunctional at the time of midterm elections with little confidence in the president, how the press is doing its job.] ","['Anderson Cooper', 'Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,Upcoming Items & COMMERCIALS: Flonase; Choice Hotels; ancestry.com; Judicial Crisis Network; Kenmore/Sears; Honda.,1130459,07:15:10 pm — 07:18:00 pm,19:15:10,19:18:00,170,,[]
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,"Trump & Rosenstein / ""New York Times"" Story / A Discussion (Part II)",1130460,07:18:00 pm — 07:26:00 pm,19:18:00,19:26:00,480,"(Studio: Anderson Cooper; Springfield, Missouri: Kaitlan Collins)  The reaction of President Trump to the ""New York Times"" report that deputy attorney general Rod Rosenstein suggested recording Trump & using the 25th Amendment against him after the firing of FBI director James Comey in May of 2017 discussed; scenes shown of Trump speaking in Springfield, Missouri.  [TRUMP&nbsp- says the FBI is all gone: a lingering stench.]  

(Studio: Anderson Cooper)  Live discussion continued with CNN's Gloria Borger, David Gergen, Carl Bernstein & John Dean about the Rosenstein story.  [DEAN, BORGER, GERGEN, BERNSTEIN&nbsp- offer views on whether Rosenstein will be removed because this was at the time of the Comey firing, how the wire issue is not unprecedented, whether anyone is safe at the Justice Department: no one is safe with Attorney General Jeff Sessions likely gone after the elections, how Trump could take action against special counsel former FBI director Robert Mueller if he fired Rosenstein, the idea of organizing against the president, the need to know the context behind the NYT story: it is all about Mueller's investigation. whether there could be a meeting about what Rosenstein said.]   ","['Anderson Cooper; Springfield, Missouri', 'a lingering stench.]  \n\n(Studio']"
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,"Upcoming Items & COMMERCIALS: Dell; Hainan Airlines; ThermaCare; Jaguar; Men's Wearhouse; CNN ""Storm of Controversy""; Subaru Nashville; Roach Family Dentistry; CNN Anthony Bourdain",1130461,07:26:00 pm — 07:29:30 pm,19:26:00,19:29:30,210,,[]
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,"Trump & Rosenstein / ""New York Times"" Story",1130462,07:29:30 pm — 07:37:00 pm,19:29:30,19:37:00,450,"(Studio: Anderson Cooper)  The reaction of President Trump to the ""New York Times"" report that deputy attorney general Rod Rosenstein suggested recording him & using the 25th Amendment against him after the firing of FBI director James Comey in May of 2017 introduced.  Live discussion held with CNN's Kirsten Powers, Jeffrey Toobin & former Senator Rick Santorum.  [SANTORUM, TOOBIN, POWERS&nbsp- offer views on whether Rosenstein could be fired, but the story does not seem true, that this story is consistent with views that Trump is unfit to be president starting with the Comey firing, how Rosenstein & Attorney General Jeff Sessions are likely gone after the elections, why Congress should not get involved.]  Rosenstein's denial of the story quoted.   ",['Anderson Cooper']
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,Upcoming Items & COMMERCIALS: Mercedes-Benz; Kenmore/Sears; Wells Fargo; Banquet; Verizon; Expedia; Whole Foods Market; CNN Anthony Bourdain; Elephant Insurance; Re/Max; CNN Lisa Ling.,1130463,07:37:00 pm — 07:41:00 pm,19:37:00,19:41:00,240,,[]
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,Supreme Court / Kavanaugh Nomination / Ford Testimony  / A Discussion,1130464,07:41:00 pm — 07:52:20 pm,19:41:00,19:52:20,680,"(Studio: Anderson Cooper)  The latest deadline from the Senate Judiciary Committee for Christine Blasey Ford, who accuses Supreme Court nominee Brett Kavanaugh of sexual assault, to agree to testify on Wednesday noted.  A Keeping Them Honest look at an alternate theory from conservative lawyer Ed Whelan that Ford may have mistaken Kavanaugh for a classmate {not named} introduced; Whelan tweet quoted.  [On Monday, Senator Orrin HATCH&nbsp- says she is mixed up & mistaken.]  The Fox story on the Whelan theory shown.  Trump tweet today questioning Ford's charges quoted.  [Senator Susan COLLINS&nbsp- says she was appalled by the president's tweet: wrong.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Max Boot & Judicial Crisis Network;s Carrie Severino about Ford & Kavanaugh.  [SEVERINO&nbsp- offerS views on the Whelan story at the time of the debate over Ford agreeing to testify, denies her public relations firm gave her talking points on the Whelan theory.]  [BOOT&nbsp- offerS views on how the FBI should be involved, Whelan's callus naming of an innocent person, how Whelan is a friend of Kavanaugh.] ","['Anderson Cooper', 'wrong.]  \n\n(Studio']"
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,"Upcoming Items & COMMERCIALS: Subaru; Jos. A. Bank; Nutrish; Helix; Eyeconic.com; Ring; CNN Anthony Bourdain; CNN Lisa Ling; Select Buick; Steak 'n Shake; CNN ""Storm of Controversy""",1130465,07:52:20 pm — 07:56:40 pm,19:52:20,19:56:40,260,,[]
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,Anthony Bourdain,1130466,07:56:40 pm — 08:00:10 pm,19:56:40,20:00:10,210,"(Studio: Anderson Cooper, Kemal Bell)  The final episodes of CNN Anthony Bourdain's Part Unknown show, going to Kenya with him discussed; film clips shown. ","['Anderson Cooper, Kemal Bell']"
CNN Evening News for 2018-09-21,CNN,2018-09-21,about 1 hour long,Good Night,1130467,08:00:10 pm — 08:00:10 pm,20:00:10,20:00:10,0,,[]
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Preview/Introduction	Jose Diaz Balart (New York),1130319,05:30:10 pm — 05:31:10 pm,17:30:10,17:31:10,60,,[]
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Supreme Court / Kavanaugh Nomination / Ford Testimony,1130320,05:31:10 pm — 05:33:40 pm,17:31:10,17:33:40,150,"(Studio: Jose Diaz Balart)  Report introduced.  

(Berkeley Heights, New Jersey: Kelly O'Donnell)  Breaking news that Christine Blasey Ford will testify before the Senate Judiciary Committee about her sexual assault allegations against Supreme Court nominee Brett Kavanaugh with the specifics to be determined examined; details given about her allegations & his denials.  [Vice President Mike PENCE&nbsp- says he will be confirmed.]  [Last night in Missouri, President TRUMP&nbsp- says it will happen.] ","['Jose Diaz Balart', ""Kelly O'Donnell""]"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,"Trump & Rosenstein / ""New York Times"" Story",1130321,05:33:40 pm — 05:35:00 pm,17:33:40,17:35:00,80,"(Studio: Jose Diaz Balart)  Report introduced.  

(White House: Geoff Bennett)  The reaction to a ""New York Times"" report that deputy attorney general Rod Rosenstein suggested recording President Trump & using the 25th Amendment against him after the firing of FBI director James Comey in May of 2017 examined. ","['Jose Diaz Balart', 'Geoff Bennett']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Arizona / Political Family Feud,1130322,05:35:00 pm — 05:36:40 pm,17:35:00,17:36:40,100,"(Studio: Jose Diaz Balart)  Report introduced.  

(No location given: Kathy Park)  The family feud over Arizona politician Paul Gosar with six of his sisters & brothers coming out against him examined; political ads shown; details given about the battle in Wisconsin by the Bryce brothers with James supporting the opponent of Randy, who is running for Speaker of the House Paul Ryan's seat.  [Political analyst Peter EMERSON- says families are taking sides like in the Civil War.] ","['Jose Diaz Balart', 'Kathy Park']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Severe Weather  / Flooding,1130323,05:36:40 pm — 05:38:00 pm,17:36:40,17:38:00,80,"(Studio: Jose Diaz Balart)  The extreme weather introduced.  

(No location given: Tammy Leitner)  The deadly rain & flooding in Texas featured; scenes shown of flooded Dallas & nearby areas  [In Everman, Cecilia PADILLO, HUSBAND; director of emergency services Craig SPENCER- comment on the water.] ","['Jose Diaz Balart', 'Tammy Leitner']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Canada / Tornado,1130324,05:38:00 pm — 05:39:20 pm,17:38:00,17:39:20,80,"(Studio: Jose Diaz Balart)  Report introduced.  

(No location given: Matt Bradley)  A look inside a tornado in Ottawa, Canada, presented; cell phone video & other damages shown.  [Two CANADIANS&nbsp- describe what happened.]  [NBC News meteorologist Janessa WEBB- says this is rare footage.] ","['Jose Diaz Balart', 'Matt Bradley']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Iran / Military Parade Attack,1130325,05:39:20 pm — 05:40:30 pm,17:39:20,17:40:30,70,"(Studio: Jose Diaz Balart)  Report introduced.  

(No location given: Lucy Kafanov)  An attack by gunmen on a military parade in Iran marking the end of the war with Iraq featured; chaotic scenes shown; details given of Iranian leader Ayatollah Khamenei blaming the US ","['Jose Diaz Balart', 'Lucy Kafanov']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Puerto Rico / Hurricane Maria / Baseball,1130326,05:40:30 pm — 05:43:00 pm,17:40:30,17:43:00,150,"(Studio: Jose Diaz Balart)  A rally in Miami marking the first anniversary of Hurricane Maria striking Puerto Rico shown.  

(Puerto Rico: Gabe Gutierrez)  The comeback of amateur league baseball in Puerto Rico after Maria featured; scenes shown from the ball field.  [Player RafAel SANCHEZ&nbsp- says it is about giving back to the community.]  [Team manager Edgardo LEBRON- talks about the kids' passion for baseball.]  

(Studio: Jose Diaz Balart)  Further coverage of the Puerto Rico story in the documentary ""Powerless"" noted. ","['Jose Diaz Balart', 'Gabe Gutierrez', 'Jose Diaz Balart']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Upcoming Items & COMMERCIALS: trivago; Salonpas; Always; Humira.,1130327,05:43:00 pm — 05:45:40 pm,17:43:00,17:45:40,160,,[]
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Immigration  / NBC News Investigation / Courthouse Arrests ,1130328,05:45:40 pm — 05:49:20 pm,17:45:40,17:49:20,220,"(Studio: Jose Diaz Balart)  An NBC News/Marshall Project investigation of immigration introduced.  

(Denver & studio: Stephanie Gosk)  The investigation of how aggressive ICE tactics against immigrants in courthouses help suspected criminals because undocumented witnesses are afraid to testify in court examined; scenes shown from Denver of ICE agents taking down an undocumented immigrant.  [Denver city attorney Kristin BRONSON- says enforcement actions in the courthouse area a bad idea: abusers get no consequences.]  [Arrested in North Carolina, ""MARIA""&nbsp- expresses her feeling.]  [Mecklenberg County assistant public defender Herman LITTLE- talks about Maria's case.]  [Deputy head of ICE Matthew ALBENCE- defends courthouse arrests.] ","['Jose Diaz Balart', 'Stephanie Gosk']"
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,"Upcoming Items & COMMERCIALS: Toujeo; Voya; Flonase; UHC; ""Today""",1130329,05:49:20 pm — 05:52:00 pm,17:49:20,17:52:00,160,,[]
NBC Evening News for 2018-09-22,NBC,2018-09-22,29 minutes long,Florida / Sea Turtles,1130330,05:52:00 pm — 05:54:00 pm,17:52:00,17:54:00,120,"(Studio: Jose Diaz Balart)  Report introduced.  

(Cocoa Beach, Florida: Anne Thompson)  The arduous journey to the sea for baby sea turtles featured; scenes shown from Florida;s coast of turtle-friendly lighting used by the National Fish & Wildlife Foundation.  [Sea Turtle Conservancy director David GODFREY- cites the low chance for survival.]  [Florida biologist Tanya LONG&nbsp- says the turtles follow the light from the moon.] ","['Jose Diaz Balart', 'Anne Thompson']"
